mi1_root_id,postion_x,postion_y,postion_z,m6_x,m6_y,m6_z,theta,phi,hemisphere
720575940626495518,267080,348996,211360,284353,338315,216045,-26.8,-32.6,L
720575940626571909,271476,231404,168760,274690,231216,175649,23.8,-99.2,L
720575940626584522,315356,303260,131160,330540,298420,146132,-22,-122.5,L
720575940626639106,312496,268672,125280,324356,264760,143252,-3.2,-142.1,L
720575940626710053,277412,252892,137720,293029,254259,158865,8,-112.9,L
720575940626711242,274052,303724,142720,294871,297748,163060,-12.5,-91.3,L
720575940626742921,206704,288412,229560,235646,279066,238874,13.6,-17.4,L
720575940626768650,277528,232580,143600,292136,235703,162025,17.7,-116.3,L
720575940626776597,205932,289284,233480,237214,285033,243034,11.9,-14.4,L
720575940626881082,233184,330008,203960,263208,316696,215515,-10.2,-37.2,L
720575940626897930,246940,179376,188560,269925,188388,204338,57.3,-73.1,L
720575940626903634,256488,175608,180600,276100,187215,197764,57.2,-88.7,L
720575940626941477,297888,317540,139880,316128,310010,158407,-25,-99.7,L
720575940626941700,236120,233288,170480,259194,235190,188835,26.2,-78.6,L
720575940626967482,276136,348492,173800,302279,335580,188918,-35.5,-54.9,L
720575940626977226,276188,270276,139240,291732,266813,158194,3.2,-107.7,L
720575940626978874,232256,307772,175440,263771,297596,192629,-3.9,-59.8,L
720575940627035153,266032,281356,142120,286650,277428,161843,0.5,-98,L
720575940627060951,276720,366352,225320,296566,352699,230860,-39,-15.3,L
720575940627090106,200448,247064,232320,231322,243914,241934,26.8,-17.8,L
720575940627105354,320124,363988,180600,336842,354848,188603,-68.4,-69.3,L
720575940627192382,250288,213632,187880,260164,215294,196162,38.3,-76.2,L
720575940627209828,208764,254508,195720,242475,248927,209012,23.3,-51,L
720575940627213412,229768,329180,220960,257113,316040,230237,-5.6,-25.8,L
720575940627215972,284120,369064,231760,297932,355170,236254,-41.2,-7.9,L
720575940627295930,294168,349360,166520,315065,337782,182331,-42.3,-65.7,L
720575940627323153,257348,349744,194120,286231,335882,206202,-27.6,-39.7,L
720575940627323279,208660,228716,200160,242554,227159,215361,33.6,-47,L
720575940627346856,255812,239264,154080,274399,239830,174299,19.7,-97.2,L
720575940627357289,255068,290712,150680,277710,283427,171411,-0.6,-84.2,L
720575940627360168,220368,290248,180480,254556,282341,195395,4.3,-57.8,L
720575940627409180,308728,298360,129440,324373,293782,147036,-17.9,-119.1,L
720575940627419906,199852,286040,240200,234079,281629,248162,13.8,-11.5,L
720575940627428124,228840,241052,174160,255816,240506,192070,24.5,-72.4,L
720575940627469903,288944,242732,134560,302357,243746,155261,10.8,-126.4,L
720575940627484657,227336,260376,172880,255963,257280,189790,14.9,-70.6,L
720575940627582972,277560,308768,150160,294466,301347,166294,-14.2,-86.9,L
